APO,2019-12-31,$0.81B,$8.54B,10.52%
APO,2019-09-30,$0.45B,$8.06B,6.46%
APO,2019-06-30,$0.26B,$7.35B,3.88%
APO,2019-03-31,$0.16B,$6.72B,2.45%
APO,2018-12-31,$-0.04B,$5.99B,-0.63%
APO,2018-09-30,$0.34B,$6.97B,4.92%
APO,2018-06-30,$0.38B,$6.64B,5.48%
APO,2018-03-31,$0.41B,$6.95B,6.04%
APO,2017-12-31,$0.62B,$6.99B,9.36%
APO,2017-09-30,$0.60B,$6.86B,9.58%
APO,2017-06-30,$0.49B,$6.22B,8.37%
APO,2017-03-31,$0.58B,$6.26B,10.31%
APO,2016-12-31,$0.40B,$5.63B,7.81%
APO,2016-09-30,$0.24B,$5.49B,4.95%
APO,2016-06-30,$0.19B,$5.16B,3.98%
APO,2016-03-31,$0.07B,$4.36B,1.50%
APO,2015-12-31,$0.13B,$4.56B,1.41%
APO,2015-09-30,$0.15B,$4.82B,1.06%
APO,2015-06-30,$0.11B,$4.90B,0.59%
APO,2015-03-31,$0.13B,$23.65B,0.54%
APO,2014-12-31,$0.17B,$23.17B,0.73%
APO,2014-09-30,$0.31B,$24.10B,1.33%
APO,2014-06-30,$0.50B,$22.45B,2.20%
APO,2014-03-31,$0.48B,$22.91B,2.19%
APO,2013-12-31,$0.66B,$22.48B,3.05%
APO,2013-09-30,$0.67B,$22.15B,3.18%
APO,2013-06-30,$0.56B,$20.62B,2.74%
APO,2013-03-31,$0.46B,$21.29B,2.29%
APO,2012-12-31,$0.31B,$20.64B,1.82%
APO,2012-09-30,$0.15B,$19.57B,1.08%
APO,2012-06-30,$-0.40B,$19.23B,-3.83%
APO,2012-03-31,$-0.41B,$9.10B,-5.49%
APO,2011-12-31,$-0.47B,$7.98B,-6.89%
APO,2011-09-30,$-0.27B,$5.33B,-4.25%
APO,2011-06-30,$0.22B,$7.39B,4.24%
APO,2011-03-31,$0.19B,$6.52B,5.91%
APO,2010-12-31,$0.09B,$6.55B,5.74%
MMC,2020-12-31,$2.02B,$33.05B,6.24%
MMC,2020-09-30,$2.03B,$32.68B,6.37%
MMC,2020-06-30,$2.02B,$32.17B,6.41%
MMC,2020-03-31,$1.78B,$31.39B,5.65%
MMC,2019-12-31,$1.74B,$31.36B,5.59%
MMC,2019-09-30,$1.50B,$31.10B,5.23%
MMC,2019-06-30,$1.48B,$32.12B,5.63%
MMC,2019-03-31,$1.68B,$30.14B,7.13%
MMC,2018-12-31,$1.65B,$21.58B,7.74%
MMC,2018-09-30,$1.53B,$21.13B,7.26%
MMC,2018-06-30,$1.64B,$21.16B,7.95%
MMC,2018-03-31,$1.61B,$21.38B,7.97%
MMC,2017-12-31,$1.49B,$20.43B,7.60%
MMC,2017-09-30,$1.90B,$19.69B,9.96%
MMC,2017-06-30,$1.89B,$19.44B,10.06%
MMC,2017-03-31,$1.86B,$18.97B,10.09%
MMC,2016-12-31,$1.77B,$18.19B,9.72%
MMC,2016-09-30,$1.71B,$18.36B,9.38%
MMC,2016-06-30,$1.65B,$18.08B,9.15%
MMC,2016-03-31,$1.60B,$18.13B,8.94%
MMC,2015-12-31,$1.60B,$18.22B,9.11%
MMC,2015-09-30,$1.52B,$17.72B,8.70%
MMC,2015-06-30,$1.49B,$17.41B,8.52%
MMC,2015-03-31,$1.50B,$16.83B,8.57%
MMC,2014-12-31,$1.47B,$17.79B,8.38%
MMC,2014-09-30,$1.47B,$17.99B,8.53%
MMC,2014-06-30,$1.43B,$17.59B,8.40%
MMC,2014-03-31,$1.39B,$16.58B,8.36%
MMC,2013-12-31,$1.36B,$16.98B,8.31%
MMC,2013-09-30,$1.31B,$16.98B,8.13%
MMC,2013-06-30,$1.30B,$15.84B,8.21%
MMC,2013-03-31,$1.24B,$15.54B,7.92%
MMC,2012-12-31,$1.18B,$16.29B,7.56%
MMC,2012-09-30,$1.18B,$15.74B,7.68%
MMC,2012-06-30,$1.07B,$15.20B,7.02%
MMC,2012-03-31,$1.02B,$15.01B,6.67%
MMC,2011-12-31,$0.99B,$15.45B,6.50%
MMC,2011-09-30,$0.93B,$15.12B,6.08%
MMC,2011-06-30,$0.96B,$15.45B,6.34%
MMC,2011-03-31,$0.92B,$15.07B,6.03%
MMC,2010-12-31,$0.84B,$15.31B,5.55%
MMC,2010-09-30,$0.67B,$14.90B,4.39%
MMC,2010-06-30,$0.72B,$15.62B,4.73%
MMC,2010-03-31,$0.30B,$14.96B,1.95%
MMC,2009-12-31,$0.22B,$15.34B,1.48%
MMC,2009-09-30,$0.29B,$15.34B,1.92%
MMC,2009-06-30,$0.06B,$14.92B,0.40%
MMC,2009-03-31,$0.32B,$14.86B,2.04%
MMC,2008-12-31,$-0.07B,$15.21B,-0.42%
MMC,2008-09-30,$-0.07B,$16.03B,-0.41%
MMC,2008-06-30,$1.89B,$16.43B,11.12%
MMC,2008-03-31,$2.00B,$16.47B,11.65%
MMC,2007-12-31,$2.48B,$17.36B,14.28%
MMC,2007-09-30,$2.62B,$17.54B,14.93%
MMC,2007-06-30,$0.85B,$17.19B,4.81%
MMC,2007-03-31,$0.84B,$17.23B,4.77%
MMC,2006-12-31,$0.99B,$18.14B,5.58%
MMC,2006-09-30,$0.80B,$17.82B,4.52%
MMC,2006-06-30,$0.69B,$17.44B,3.93%
MMC,2006-03-31,$0.69B,$17.52B,3.92%
MMC,2005-12-31,$0.40B,$17.89B,2.31%
PNC,2020-12-31,$7.28B,$466.68B,1.59%
PNC,2020-09-30,$7.20B,$461.82B,1.62%
PNC,2020-06-30,$7.06B,$458.98B,1.64%
PNC,2020-03-31,$4.78B,$445.49B,1.14%
PNC,2019-12-31,$5.13B,$410.30B,1.27%
PNC,2019-09-30,$5.10B,$408.92B,1.28%
PNC,2019-06-30,$5.11B,$405.76B,1.31%
PNC,2019-03-31,$5.09B,$392.84B,1.33%
PNC,2018-12-31,$5.06B,$382.32B,1.33%
PNC,2018-09-30,$5.79B,$380.08B,1.52%
PNC,2018-06-30,$5.52B,$380.71B,1.46%
PNC,2018-03-31,$5.25B,$379.16B,1.39%
PNC,2017-12-31,$5.05B,$380.77B,1.35%
PNC,2017-09-30,$4.01B,$375.19B,1.08%
PNC,2017-06-30,$3.89B,$372.19B,1.05%
PNC,2017-03-31,$3.78B,$370.94B,1.03%
PNC,2016-12-31,$3.66B,$366.38B,1.00%
PNC,2016-09-30,$3.64B,$369.35B,1.00%
PNC,2016-06-30,$3.71B,$361.34B,1.03%
PNC,2016-03-31,$3.78B,$360.99B,1.05%
PNC,2015-12-31,$3.86B,$358.49B,1.08%
PNC,2015-09-30,$3.90B,$362.13B,1.10%
PNC,2015-06-30,$3.87B,$353.95B,1.12%
PNC,2015-03-31,$3.88B,$350.96B,1.14%
PNC,2014-12-31,$3.94B,$345.07B,1.18%
PNC,2014-09-30,$3.95B,$334.42B,1.21%
PNC,2014-06-30,$3.94B,$327.06B,1.23%
PNC,2014-03-31,$4.00B,$323.42B,1.27%
PNC,2013-12-31,$3.93B,$320.19B,1.28%
PNC,2013-09-30,$3.58B,$308.60B,1.18%
PNC,2013-06-30,$3.51B,$304.42B,1.16%
PNC,2013-03-31,$2.97B,$300.81B,0.99%
PNC,2012-12-31,$2.81B,$305.11B,0.93%
PNC,2012-09-30,$2.62B,$300.80B,0.90%
PNC,2012-06-30,$2.57B,$299.58B,0.90%
PNC,2012-03-31,$2.93B,$295.88B,1.06%
PNC,2011-12-31,$3.00B,$271.21B,1.13%
PNC,2011-09-30,$3.34B,$269.47B,1.26%
PNC,2011-06-30,$3.61B,$263.12B,1.38%
PNC,2011-03-31,$3.51B,$259.38B,1.34%
PNC,2010-12-31,$3.01B,$264.28B,1.15%
PNC,2010-09-30,$3.22B,$260.13B,1.22%
PNC,2010-06-30,$2.60B,$261.70B,0.97%
PNC,2010-03-31,$1.88B,$265.40B,0.69%
PNC,2009-12-31,$2.00B,$269.86B,0.72%
PNC,2009-09-30,$0.72B,$271.41B,0.26%
PNC,2009-06-30,$0.50B,$279.75B,0.20%
PNC,2009-03-31,$0.94B,$286.42B,0.44%
PNC,2008-12-31,$0.86B,$291.08B,0.48%
PNC,2008-09-30,$1.31B,$145.61B,0.92%
PNC,2008-06-30,$1.47B,$142.77B,1.06%
PNC,2008-03-31,$1.39B,$139.99B,1.03%
PNC,2007-12-31,$1.47B,$138.92B,1.13%
PNC,2007-09-30,$1.66B,$131.37B,1.38%
PNC,2007-06-30,$2.74B,$125.65B,2.44%
PNC,2007-03-31,$2.70B,$122.56B,2.58%
PNC,2006-12-31,$2.59B,$101.82B,2.67%
PNC,2006-09-30,$2.57B,$98.44B,2.72%
PNC,2006-06-30,$1.42B,$94.91B,1.52%
PNC,2006-03-31,$1.32B,$93.26B,1.43%
PNC,2005-12-31,$1.32B,$91.95B,1.47%
BAC,2020-12-31,$16.47B,"$2,819.63B",0.60%
BAC,2020-09-30,$18.01B,"$2,738.45B",0.68%
BAC,2020-06-30,$18.85B,"$2,741.69B",0.74%
BAC,2020-03-31,$22.67B,"$2,619.95B",0.92%
BAC,2019-12-31,$26.00B,"$2,434.08B",1.08%
BAC,2019-09-30,$26.29B,"$2,426.33B",1.10%
BAC,2019-06-30,$27.72B,"$2,395.89B",1.17%
BAC,2019-03-31,$27.08B,"$2,377.16B",1.16%
BAC,2018-12-31,$26.70B,"$2,354.51B",1.15%
BAC,2018-09-30,$21.74B,"$2,338.83B",0.94%
BAC,2018-06-30,$19.99B,"$2,291.67B",0.87%
BAC,2018-03-31,$18.27B,"$2,328.48B",0.80%
BAC,2017-12-31,$16.62B,"$2,281.23B",0.73%
BAC,2017-09-30,$18.79B,"$2,283.90B",0.84%
BAC,2017-06-30,$18.28B,"$2,254.53B",0.82%
BAC,2017-03-31,$17.96B,"$2,247.70B",0.81%
BAC,2016-12-31,$16.14B,"$2,188.07B",0.74%
BAC,2016-09-30,$14.62B,"$2,195.31B",0.67%
BAC,2016-06-30,$14.35B,"$2,186.61B",0.66%
BAC,2016-03-31,$14.73B,"$2,185.50B",0.68%
BAC,2015-12-31,$14.43B,"$2,144.29B",0.67%
BAC,2015-09-30,$15.12B,"$2,153.01B",0.71%
BAC,2015-06-30,$10.47B,"$2,149.03B",0.49%
BAC,2015-03-31,$7.71B,"$2,143.55B",0.36%
BAC,2014-12-31,$4.48B,"$2,104.53B",0.21%
BAC,2014-09-30,$4.23B,"$2,123.61B",0.20%
BAC,2014-06-30,$6.92B,"$2,170.56B",0.32%
BAC,2014-03-31,$8.46B,"$2,149.85B",0.40%
BAC,2013-12-31,$10.08B,"$2,102.27B",0.47%
BAC,2013-09-30,$7.27B,"$2,126.65B",0.34%
BAC,2013-06-30,$5.02B,"$2,123.32B",0.23%
BAC,2013-03-31,$3.54B,"$2,174.82B",0.16%
BAC,2012-12-31,$2.76B,"$2,209.97B",0.13%
BAC,2012-09-30,$4.02B,"$2,166.16B",0.19%
BAC,2012-06-30,$9.91B,"$2,160.85B",0.46%
BAC,2012-03-31,$-1.31B,"$2,181.45B",-0.06%
BAC,2011-12-31,$0.08B,"$2,129.05B",0.00%
BAC,2011-09-30,$-3.07B,"$2,219.63B",-0.14%
BAC,2011-06-30,$-16.58B,"$2,261.32B",-0.73%
BAC,2011-03-31,$-4.71B,"$2,274.53B",-0.20%
BAC,2010-12-31,$-3.60B,"$2,264.91B",-0.15%
BAC,2010-09-30,$-7.27B,"$2,339.66B",-0.31%
BAC,2010-06-30,$-1.86B,"$2,363.88B",-0.08%
BAC,2010-03-31,$-2.18B,"$2,338.70B",-0.10%
BAC,2009-12-31,$-2.20B,"$2,230.23B",-0.10%
BAC,2009-09-30,$0.53B,"$2,251.04B",0.02%
BAC,2009-06-30,$3.48B,"$2,254.39B",0.17%
BAC,2009-03-31,$4.28B,"$2,321.96B",0.22%
BAC,2008-12-31,$2.49B,"$1,817.94B",0.14%
BAC,2008-09-30,$5.06B,"$1,831.18B",0.29%
BAC,2008-06-30,$8.01B,"$1,716.88B",0.47%
BAC,2008-03-31,$10.50B,"$1,736.50B",0.64%
BAC,2007-12-31,$14.69B,"$1,715.75B",0.93%
BAC,2007-09-30,$19.83B,"$1,578.76B",1.31%
BAC,2007-06-30,$21.59B,"$1,534.36B",1.45%
BAC,2007-03-31,$21.34B,"$1,502.16B",1.46%
BAC,2006-12-31,$21.11B,"$1,459.74B",1.47%
BAC,2006-09-30,$19.44B,"$1,449.21B",1.40%
BAC,2006-06-30,$17.86B,"$1,445.19B",1.33%
BAC,2006-03-31,$17.04B,"$1,375.08B",1.32%
BAC,2005-12-31,$16.45B,"$1,291.80B",1.32%
TFC,2020-12-31,$4.18B,$509.23B,0.83%
TFC,2020-09-30,$3.66B,$499.18B,0.74%
TFC,2020-06-30,$3.33B,$504.34B,0.77%
TFC,2020-03-31,$3.27B,$506.23B,0.90%
TFC,2019-12-31,$3.03B,$473.08B,1.04%
TFC,2019-09-30,$3.08B,$236.75B,1.34%
TFC,2019-06-30,$3.13B,$230.87B,1.38%
TFC,2019-03-31,$3.07B,$227.68B,1.36%
TFC,2018-12-31,$3.06B,$225.70B,1.37%
TFC,2018-09-30,$2.92B,$222.89B,1.32%
TFC,2018-06-30,$2.73B,$222.68B,1.23%
TFC,2018-03-31,$2.59B,$220.73B,1.17%
TFC,2017-12-31,$2.22B,$221.64B,1.00%
TFC,2017-09-30,$2.20B,$220.34B,1.00%
TFC,2017-06-30,$2.20B,$221.19B,1.00%
TFC,2017-03-31,$2.11B,$220.50B,0.95%
TFC,2016-12-31,$2.26B,$219.28B,1.03%
TFC,2016-09-30,$2.17B,$222.62B,1.00%
TFC,2016-06-30,$2.06B,$221.86B,0.97%
TFC,2016-03-31,$1.98B,$212.41B,0.96%
TFC,2015-12-31,$1.94B,$209.95B,0.97%
TFC,2015-09-30,$1.99B,$208.81B,1.02%
TFC,2015-06-30,$2.01B,$191.02B,1.06%
TFC,2015-03-31,$1.98B,$189.23B,1.05%
TFC,2014-12-31,$1.98B,$186.83B,1.06%
TFC,2014-09-30,$1.97B,$187.02B,1.06%
TFC,2014-06-30,$1.73B,$188.01B,0.94%
TFC,2014-03-31,$1.85B,$184.65B,1.01%
TFC,2013-12-31,$1.56B,$183.01B,0.86%
TFC,2013-09-30,$1.53B,$181.05B,0.84%
TFC,2013-06-30,$1.73B,$182.74B,0.95%
TFC,2013-03-31,$1.70B,$180.84B,0.93%
TFC,2012-12-31,$1.92B,$184.50B,1.06%
TFC,2012-09-30,$1.80B,$182.02B,1.01%
TFC,2012-06-30,$1.70B,$178.53B,0.98%
TFC,2012-03-31,$1.50B,$174.75B,0.88%
TFC,2011-12-31,$1.29B,$174.58B,0.78%
TFC,2011-09-30,$1.11B,$167.68B,0.69%
TFC,2011-06-30,$0.95B,$159.31B,0.60%
TFC,2011-03-31,$0.85B,$157.04B,0.54%
TFC,2010-12-31,$0.82B,$157.08B,0.52%
TFC,2010-09-30,$0.79B,$157.23B,0.49%
TFC,2010-06-30,$0.74B,$155.08B,0.45%
TFC,2010-03-31,$0.65B,$163.70B,0.40%
TFC,2009-12-31,$0.73B,$165.76B,0.47%
TFC,2009-09-30,$0.83B,$165.33B,0.54%
TFC,2009-06-30,$1.03B,$152.40B,0.71%
TFC,2009-03-31,$1.34B,$143.43B,0.94%
TFC,2008-12-31,$1.50B,$152.02B,1.07%
TFC,2008-09-30,$1.63B,$137.04B,1.20%
TFC,2008-06-30,$1.71B,$136.47B,1.28%
TFC,2008-03-31,$1.74B,$136.42B,1.32%
TFC,2007-12-31,$1.73B,$132.62B,1.35%
TFC,2007-09-30,$1.57B,$130.78B,1.26%
TFC,2007-06-30,$1.55B,$127.58B,1.27%
TFC,2007-03-31,$1.52B,$121.69B,1.27%
TFC,2006-12-31,$1.53B,$121.35B,1.31%
TFC,2006-09-30,$1.71B,$118.52B,1.50%
TFC,2006-06-30,$1.73B,$116.28B,1.57%
TFC,2006-03-31,$1.69B,$110.03B,1.56%
TFC,2005-12-31,$1.65B,$109.17B,1.56%
CBOE,2020-12-31,$0.47B,$6.52B,8.05%
CBOE,2020-09-30,$0.47B,$6.08B,8.53%
CBOE,2020-06-30,$0.46B,$5.37B,8.89%
CBOE,2020-03-31,$0.44B,$5.24B,8.49%
CBOE,2019-12-31,$0.37B,$5.11B,7.25%
CBOE,2019-09-30,$0.43B,$5.02B,8.18%
CBOE,2019-06-30,$0.41B,$5.16B,7.74%
CBOE,2019-03-31,$0.40B,$5.33B,7.57%
CBOE,2018-12-31,$0.42B,$5.32B,7.99%
CBOE,2018-09-30,$0.54B,$5.12B,10.25%
CBOE,2018-06-30,$0.51B,$5.32B,9.73%
CBOE,2018-03-31,$0.50B,$5.33B,9.41%
CBOE,2017-12-31,$0.40B,$5.27B,7.48%
CBOE,2017-09-30,$0.19B,$5.23B,4.55%
CBOE,2017-06-30,$0.17B,$5.40B,5.73%
CBOE,2017-03-31,$0.15B,$5.35B,9.06%
CBOE,2016-12-31,$0.19B,$0.48B,43.02%
CBOE,2016-09-30,$0.19B,$0.44B,46.68%
CBOE,2016-06-30,$0.22B,$0.41B,54.80%
CBOE,2016-03-31,$0.21B,$0.40B,54.84%
CBOE,2015-12-31,$0.20B,$0.39B,53.68%
CBOE,2015-09-30,$0.20B,$0.40B,53.46%
CBOE,2015-06-30,$0.18B,$0.36B,49.43%
CBOE,2015-03-31,$0.18B,$0.38B,48.12%
CBOE,2014-12-31,$0.19B,$0.38B,48.77%
CBOE,2014-09-30,$0.19B,$0.37B,46.27%
CBOE,2014-06-30,$0.18B,$0.39B,42.57%
CBOE,2014-03-31,$0.18B,$0.41B,41.95%
CBOE,2013-12-31,$0.17B,$0.44B,40.39%
CBOE,2013-09-30,$0.17B,$0.44B,41.23%
CBOE,2013-06-30,$0.17B,$0.43B,43.93%
CBOE,2013-03-31,$0.16B,$0.41B,44.60%
CBOE,2012-12-31,$0.16B,$0.34B,43.85%
CBOE,2012-09-30,$0.15B,$0.38B,41.91%
CBOE,2012-06-30,$0.14B,$0.34B,41.75%
CBOE,2012-03-31,$0.14B,$0.35B,41.04%
CBOE,2011-12-31,$0.14B,$0.33B,41.74%
CBOE,2011-09-30,$0.14B,$0.35B,44.23%
CBOE,2011-06-30,$0.12B,$0.32B,32.56%
CBOE,2011-03-31,$0.11B,$0.32B,26.50%
CBOE,2010-12-31,$0.10B,$0.25B,20.39%
CBOE,2010-09-30,$0.10B,$0.53B,18.23%
CBOE,2010-06-30,$0.10B,$0.52B,23.60%
CBOE,2010-03-31,$0.11B,$0.63B,34.85%
CBOE,2009-12-31,$0.11B,$0.57B,74.13%
CBSH,2020-12-31,$0.34B,$32.92B,1.13%
CBSH,2020-09-30,$0.32B,$31.45B,1.11%
CBSH,2020-06-30,$0.30B,$30.50B,1.10%
CBSH,2020-03-31,$0.37B,$26.79B,1.41%
CBSH,2019-12-31,$0.41B,$26.07B,1.61%
CBSH,2019-09-30,$0.42B,$25.88B,1.63%
CBSH,2019-06-30,$0.42B,$25.77B,1.65%
CBSH,2019-03-31,$0.42B,$25.03B,1.68%
CBSH,2018-12-31,$0.42B,$25.46B,1.70%
CBSH,2018-09-30,$0.41B,$25.06B,1.64%
CBSH,2018-06-30,$0.37B,$24.53B,1.49%
CBSH,2018-03-31,$0.34B,$24.61B,1.35%
CBSH,2017-12-31,$0.31B,$24.83B,1.22%
CBSH,2017-09-30,$0.29B,$24.98B,1.14%
CBSH,2017-06-30,$0.28B,$25.08B,1.12%
CBSH,2017-03-31,$0.27B,$25.31B,1.09%
CBSH,2016-12-31,$0.27B,$25.64B,1.07%
CBSH,2016-09-30,$0.26B,$24.73B,1.04%
CBSH,2016-06-30,$0.25B,$24.71B,1.03%
CBSH,2016-03-31,$0.26B,$24.51B,1.05%
CBSH,2015-12-31,$0.25B,$24.61B,1.04%
CBSH,2015-09-30,$0.25B,$23.97B,1.04%
CBSH,2015-06-30,$0.25B,$23.71B,1.08%
CBSH,2015-03-31,$0.25B,$24.05B,1.07%
CBSH,2014-12-31,$0.26B,$23.99B,1.11%
CBSH,2014-09-30,$0.26B,$22.70B,1.14%
CBSH,2014-06-30,$0.26B,$23.01B,1.15%
CBSH,2014-03-31,$0.26B,$22.84B,1.16%
CBSH,2013-12-31,$0.26B,$23.07B,1.15%
CBSH,2013-09-30,$0.26B,$22.45B,1.19%
CBSH,2013-06-30,$0.26B,$21.91B,1.20%
CBSH,2013-03-31,$0.27B,$22.23B,1.23%
CBSH,2012-12-31,$0.27B,$22.16B,1.28%
CBSH,2012-09-30,$0.26B,$20.88B,1.27%
CBSH,2012-06-30,$0.26B,$20.74B,1.26%
CBSH,2012-03-31,$0.26B,$20.53B,1.28%
CBSH,2011-12-31,$0.26B,$20.65B,1.28%
CBSH,2011-09-30,$0.26B,$20.64B,1.31%
CBSH,2011-06-30,$0.25B,$19.57B,1.30%
CBSH,2011-03-31,$0.24B,$19.02B,1.27%
CBSH,2010-12-31,$0.22B,$18.50B,1.20%
CBSH,2010-09-30,$0.21B,$18.75B,1.15%
CBSH,2010-06-30,$0.21B,$18.38B,1.14%
CBSH,2010-03-31,$0.18B,$18.04B,1.02%
CBSH,2009-12-31,$0.17B,$18.12B,0.95%
CBSH,2009-09-30,$0.16B,$17.95B,0.92%
CBSH,2009-06-30,$0.14B,$17.72B,0.78%
CBSH,2009-03-31,$0.16B,$17.95B,0.90%
CBSH,2008-12-31,$0.19B,$17.53B,1.11%
CBSH,2008-09-30,$0.19B,$16.95B,1.13%
CBSH,2008-06-30,$0.22B,$17.02B,1.33%
CBSH,2008-03-31,$0.22B,$16.77B,1.36%
CBSH,2007-12-31,$0.21B,$16.21B,1.32%
CBSH,2007-09-30,$0.22B,$16.02B,1.42%
CBSH,2007-06-30,$0.22B,$15.52B,1.43%
CBSH,2007-03-31,$0.22B,$15.20B,1.46%
CBSH,2006-12-31,$0.22B,$15.23B,1.51%
CBSH,2006-09-30,$0.22B,$15.15B,1.54%
CBSH,2006-06-30,$0.23B,$14.27B,1.63%
CBSH,2006-03-31,$0.23B,$13.73B,1.62%
CBSH,2005-12-31,$0.22B,$13.89B,1.59%
PRI,2020-12-31,$0.39B,$14.91B,2.74%
PRI,2020-09-30,$0.38B,$14.30B,2.74%
PRI,2020-06-30,$0.36B,$13.97B,2.66%
PRI,2020-03-31,$0.36B,$13.27B,2.66%
PRI,2019-12-31,$0.36B,$13.69B,2.72%
PRI,2019-09-30,$0.36B,$13.45B,2.72%
PRI,2019-06-30,$0.35B,$13.32B,2.68%
PRI,2019-03-31,$0.34B,$13.08B,2.64%
PRI,2018-12-31,$0.32B,$12.60B,2.57%
PRI,2018-09-30,$0.41B,$12.71B,3.24%
PRI,2018-06-30,$0.39B,$12.50B,3.13%
PRI,2018-03-31,$0.36B,$12.49B,2.97%
PRI,2017-12-31,$0.35B,$12.46B,2.90%
PRI,2017-09-30,$0.24B,$12.21B,2.02%
PRI,2017-06-30,$0.23B,$11.95B,1.98%
PRI,2017-03-31,$0.23B,$11.67B,1.98%
PRI,2016-12-31,$0.22B,$11.44B,1.95%
PRI,2016-09-30,$0.21B,$11.37B,1.89%
PRI,2016-06-30,$0.20B,$11.21B,1.84%
PRI,2016-03-31,$0.19B,$11.01B,1.77%
PRI,2015-12-31,$0.19B,$10.61B,1.76%
PRI,2015-09-30,$0.18B,$10.56B,1.72%
PRI,2015-06-30,$0.18B,$10.78B,1.64%
PRI,2015-03-31,$0.18B,$10.72B,1.64%
PRI,2014-12-31,$0.18B,$10.74B,1.68%
PRI,2014-09-30,$0.17B,$10.74B,1.60%
PRI,2014-06-30,$0.17B,$10.59B,1.64%
PRI,2014-03-31,$0.16B,$10.39B,1.60%
PRI,2013-12-31,$0.16B,$10.33B,1.53%
PRI,2013-09-30,$0.17B,$10.20B,1.64%
PRI,2013-06-30,$0.17B,$10.01B,1.64%
PRI,2013-03-31,$0.17B,$10.43B,1.66%
PRI,2012-12-31,$0.17B,$10.34B,1.70%
PRI,2012-09-30,$0.17B,$10.43B,1.64%
PRI,2012-06-30,$0.16B,$9.95B,1.55%
PRI,2012-03-31,$0.15B,$10.07B,1.47%
PRI,2011-12-31,$0.15B,$9.85B,1.51%
PRI,2011-09-30,$0.13B,$10.01B,1.33%
PRI,2011-06-30,$0.14B,$10.17B,1.41%
PRI,2011-03-31,$0.13B,$10.18B,1.29%
PRI,2010-12-31,$0.22B,$9.88B,2.32%
PRI,2010-09-30,$0.33B,$9.46B,3.13%
PRI,2010-06-30,$0.42B,$9.12B,5.06%
PRI,2010-03-31,$0.53B,$9.97B,8.87%
PRI,2009-12-31,$0.50B,$13.72B,14.44%
JPM,2020-12-31,$27.41B,"$3,386.07B",0.84%
JPM,2020-09-30,$23.80B,"$3,246.08B",0.77%
JPM,2020-06-30,$23.39B,"$3,213.12B",0.79%
JPM,2020-03-31,$28.32B,"$3,139.43B",1.00%
JPM,2019-12-31,$34.64B,"$2,687.38B",1.27%
JPM,2019-09-30,$33.19B,"$2,764.66B",1.22%
JPM,2019-06-30,$32.54B,"$2,727.38B",1.22%
JPM,2019-03-31,$31.22B,"$2,737.19B",1.18%
JPM,2018-12-31,$30.71B,"$2,622.53B",1.18%
JPM,2018-09-30,$27.84B,"$2,615.18B",1.08%
JPM,2018-06-30,$26.16B,"$2,590.05B",1.02%
JPM,2018-03-31,$24.83B,"$2,609.79B",0.97%
JPM,2017-12-31,$22.57B,"$2,533.60B",0.88%
JPM,2017-09-30,$25.04B,"$2,563.07B",0.99%
JPM,2017-06-30,$24.59B,"$2,563.17B",0.97%
JPM,2017-03-31,$23.76B,"$2,546.29B",0.95%
JPM,2016-12-31,$22.83B,"$2,490.97B",0.92%
JPM,2016-09-30,$21.74B,"$2,521.03B",0.89%
JPM,2016-06-30,$22.20B,"$2,466.10B",0.92%
JPM,2016-03-31,$22.25B,"$2,423.81B",0.92%
JPM,2015-12-31,$22.65B,"$2,351.70B",0.92%
JPM,2015-09-30,$21.99B,"$2,417.12B",0.88%
JPM,2015-06-30,$20.84B,"$2,449.60B",0.82%
JPM,2015-03-31,$20.64B,"$2,577.15B",0.81%
JPM,2014-12-31,$20.08B,"$2,572.27B",0.80%
JPM,2014-09-30,$20.56B,"$2,527.01B",0.83%
JPM,2014-06-30,$14.79B,"$2,520.34B",0.60%
JPM,2014-03-31,$15.32B,"$2,476.99B",0.63%
JPM,2013-12-31,$16.56B,"$2,415.69B",0.68%
JPM,2013-09-30,$16.90B,"$2,463.31B",0.70%
JPM,2013-06-30,$22.90B,"$2,439.49B",0.96%
JPM,2013-03-31,$21.43B,"$2,389.35B",0.92%
JPM,2012-12-31,$19.88B,"$2,359.14B",0.86%
JPM,2012-09-30,$17.99B,"$2,321.28B",0.78%
JPM,2012-06-30,$16.58B,"$2,290.15B",0.72%
JPM,2012-03-31,$17.01B,"$2,320.16B",0.75%
JPM,2011-12-31,$17.57B,"$2,265.79B",0.78%
JPM,2011-09-30,$18.55B,"$2,289.24B",0.84%
JPM,2011-06-30,$18.63B,"$2,246.76B",0.86%
JPM,2011-03-31,$17.93B,"$2,198.16B",0.85%
JPM,2010-12-31,$15.76B,"$2,117.61B",0.75%
JPM,2010-09-30,$14.30B,"$2,141.60B",0.69%
JPM,2010-06-30,$13.52B,"$2,014.02B",0.66%
JPM,2010-03-31,$10.23B,"$2,135.80B",0.50%
JPM,2009-12-31,$8.77B,"$2,031.99B",0.43%
JPM,2009-09-30,$5.91B,"$2,041.01B",0.28%
JPM,2009-06-30,$3.20B,"$2,026.64B",0.15%
JPM,2009-03-31,$3.97B,"$2,079.19B",0.19%
JPM,2008-12-31,$4.74B,"$2,175.05B",0.24%
JPM,2008-09-30,$7.19B,"$2,251.47B",0.40%
JPM,2008-06-30,$10.04B,"$1,775.67B",0.62%
JPM,2008-03-31,$12.43B,"$1,642.86B",0.81%
